player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Anthony Robinson III,184746,S,OLE MISS,1,0,0,,0,0,226,0,0,51.3,54.9,72.7,,61.2,21.8,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,7,0,5,13,0,0,0,0,0,6,13,0,8,0,0,0,0,0,0,0,0,0,
Jeffery Rush Jr.,184747,ED,OLE MISS,1,0,0,,0,0,226,0,0,,77.7,69.8,,71.7,71.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,0,4,3,0,0,3,0,0,1,0,4,0,1,1,0,0,0,0,0,0,
Elijah Cannon,184752,CB,MISS STATE,4,0,0,33.3,0,0,227,0,0,60.7,67.3,75.1,60.0,74.4,79.2,0,0,1,1,31,0.0,0,0,0,33.3,1,0,0,7,24,10,34,2,0,0,2,0,0,32,1,23,1,2,3,0,3,0,0,31,2,31.0
Kai McClendon,184759,DI,MISS STATE,12,6,0,,0,0,227,0,0,60.0,54.2,85.1,53.7,53.7,57.7,2,5,0,0,,8.7,2,0,0,0.0,0,1,0,0,0,0,411,411,163,245,1,2,0,0,175,236,0,10,15,1,0,8,0,0,0,
Marcus Ross,184761,LB,MISS STATE,1,0,0,,0,0,227,0,0,,70.2,68.6,59.6,69.9,76.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,0,4,1,0,0,1,0,0,3,1,3,2,2,2,0,0,0,0,0,0,
Ashun Shepphard,184762,DI,MISS STATE,12,6,0,,0,0,227,0,0,,57.7,81.9,51.5,60.6,69.9,1,1,0,0,,6.3,1,0,1,0.0,0,0,0,0,0,0,251,251,1,162,34,54,0,0,103,148,0,6,9,1,0,2,0,0,0,
Tyler Woodard,184766,S,MISS STATE,4,3,0,100.0,0,0,227,0,0,48.3,40.1,0.0,57.8,49.2,42.4,0,0,0,0,17,27.3,3,0,3,115.3,3,0,0,29,0,27,67,4,0,0,4,0,18,63,2,38,16,3,5,0,3,0,0,35,5,11.7
Zion Edwards,184771,LB,SO MISS,1,0,0,100.0,0,0,296,0,0,49.4,32.7,68.3,,56.1,,0,0,0,0,19,,0,0,0,118.8,1,0,0,5,0,3,5,0,0,0,0,0,0,5,0,2,0,0,0,0,1,0,0,19,6,19.0
Joseph Harper,184773,LB,SO MISS,7,8,0,100.0,0,1,296,1,0,75.7,68.5,80.3,65.3,59.9,62.4,0,1,0,0,2,13.6,3,0,0,79.2,1,0,0,87,0,34,119,17,0,0,17,0,0,102,5,80,15,4,11,1,1,1,0,2,8,2.0
Jordan Johnson,184774,S,SO MISS,11,2,0,100.0,0,0,296,0,0,43.7,45.1,80.3,65.4,47.4,52.9,0,1,0,0,15,23.8,5,0,0,93.1,3,0,0,117,2,71,200,0,0,0,0,0,55,200,3,126,25,4,14,0,3,1,0,19,16,6.3
Jameer Lewis,184776,ED,SO MISS,12,9,0,100.0,1,0,296,0,0,51.7,63.7,65.8,70.0,58.8,61.8,4,9,0,0,20,19.4,6,0,1,118.8,3,2,0,2,0,16,369,367,0,2,359,6,0,2,183,170,0,15,16,4,3,15,0,42,16,14.0
Zay Lowery,184777,DI,SO MISS,1,0,0,,0,0,296,0,0,,51.8,67.7,,55.2,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,
Caleb Moore,184780,DI,SO MISS,11,3,0,,0,0,296,0,0,60.0,57.7,80.6,56.0,57.9,64.3,1,1,0,0,,9.1,1,0,0,0.0,0,0,0,1,0,0,184,183,1,177,2,3,0,1,83,101,0,4,7,0,0,2,0,0,0,
Jalen Owens,184782,ED,SO MISS,3,0,1,,0,0,296,0,0,60.0,53.4,76.4,62.5,49.1,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,32,32,0,0,29,3,0,0,9,22,0,0,0,0,0,0,0,0,0,
Sekou Kromah,184788,DI,TEMPLE,12,4,0,,0,0,306,0,0,60.0,59.9,53.5,63.7,58.4,40.3,2,11,0,0,,23.8,5,0,1,0.0,0,1,0,1,0,0,288,287,28,194,13,52,0,1,155,133,0,9,12,1,0,14,0,0,0,
Tyler Lepolo,184789,LB,TEMPLE,2,1,0,100.0,0,0,306,0,0,64.4,45.5,71.4,57.6,34.4,76.5,0,0,0,0,10,0.0,0,0,0,108.3,1,0,0,35,0,13,37,2,0,0,2,0,0,35,2,22,0,1,1,0,1,0,0,10,2,10.0
Eric Stuart,184793,LB,TEMPLE,3,4,0,50.0,0,0,306,0,0,69.7,61.3,77.3,66.9,51.6,53.2,0,0,0,0,5,23.1,3,0,0,56.3,1,0,0,97,0,43,117,6,0,0,6,0,0,111,3,71,14,5,6,0,2,0,0,5,1,5.0
Katin Surprenant,184794,LB,TEMPLE,7,0,0,50.0,0,0,306,0,0,52.7,40.3,73.9,,36.2,22.9,0,0,0,0,12,70.0,7,0,0,57.3,2,0,0,41,0,17,46,0,0,0,0,0,0,46,0,29,5,3,3,0,4,0,0,13,8,6.5
Myles Davis,184800,S,TEXAS A&M,4,1,0,100.0,0,0,312,0,0,63.8,62.6,76.4,,59.6,53.9,0,0,0,0,12,23.1,3,0,0,105.6,3,0,0,20,0,21,52,0,0,0,0,0,25,52,0,31,6,4,9,0,3,0,0,28,16,9.3
Kendall Jackson,184805,ED,TEXAS A&M,1,0,0,,0,0,312,0,0,,77.4,72.5,66.8,71.1,71.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,10,10,0,0,10,0,0,0,2,8,0,1,1,0,0,0,0,0,0,
Tristan Jernigan,184806,LB,TEXAS A&M,2,3,0,,0,0,312,0,0,60.9,58.3,75.6,48.6,60.2,42.8,0,1,0,0,,30.0,3,0,0,0.0,0,0,0,41,0,16,45,0,0,0,0,0,0,45,0,29,4,2,4,0,0,1,0,0,0,
Jordan Lockhart,184808,LB,TEXAS A&M,2,5,0,50.0,0,0,312,0,0,56.9,65.4,74.8,,70.4,84.7,0,0,0,0,14,0.0,0,0,0,72.9,1,0,0,55,0,22,58,0,0,0,0,0,0,58,0,36,3,3,6,0,2,0,0,14,12,14.0
Solomon Williams,184814,ED,TEXAS A&M,2,1,0,,0,0,312,0,0,,71.3,75.1,70.8,62.4,73.0,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,13,13,0,0,13,0,0,0,7,6,0,0,0,0,0,1,0,0,0,
Kyland Reed,184819,LB,BAYLOR,7,1,0,,0,0,118,0,0,48.3,45.2,0.0,80.8,44.6,22.9,2,1,0,0,,66.7,2,0,1,0.0,0,0,0,46,0,14,53,3,0,0,3,0,0,50,8,31,4,0,0,0,0,3,0,0,0,
Kris Wokomah,184823,S,BAYLOR,2,0,0,100.0,0,0,118,0,0,30.8,34.4,69.9,,60.0,79.4,0,0,0,0,12,0.0,0,0,0,116.7,1,0,0,1,0,4,6,0,0,0,0,0,4,6,0,2,1,0,2,0,1,0,0,12,13,12.0
Matthew Bess,184826,CB,IOWA STATE,2,0,0,0.0,0,0,193,0,0,44.0,45.2,72.6,,60.9,,0,0,0,0,,,0,0,0,39.6,0,0,0,1,16,9,17,0,0,0,0,0,0,17,0,8,0,0,0,0,2,0,0,0,0,
Cael Brezina,184827,LB,IOWA STATE,7,5,0,80.0,0,0,193,0,0,52.4,61.0,81.8,58.3,68.0,56.8,1,2,0,0,15,18.2,4,1,0,91.7,4,0,0,198,0,82,226,11,0,0,11,0,1,215,26,118,16,8,13,3,5,3,0,30,8,7.5
Quentin Taylor,184840,CB,IOWA STATE,2,1,0,,0,0,193,0,0,66.6,66.8,71.8,,60.0,74.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,2,12,10,14,0,0,0,0,0,0,14,0,4,0,0,0,0,0,0,0,0,0,
Aydin Breland,184841,DI,OREGON,4,0,0,,0,0,264,0,0,,55.5,72.6,54.5,60.0,,0,1,0,0,,,0,0,0,0.0,0,0,0,0,0,0,15,15,1,12,0,2,0,0,13,2,0,0,0,0,0,1,0,0,0,
Aaron Flowers,184845,S,OREGON,1,0,0,,0,0,264,0,0,62.3,64.7,67.4,,63.1,73.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,6,1,5,9,0,0,0,0,0,2,9,0,4,0,0,1,0,0,0,0,0,0,
Tionne Gray,184846,DI,OREGON,4,0,0,,0,0,264,0,0,60.0,62.8,73.5,59.9,62.3,71.9,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,23,23,2,21,0,0,0,0,15,8,0,1,1,0,0,1,0,0,0,
Jericho Johnson,184851,DI,OREGON,2,0,0,,0,0,264,0,0,,50.5,70.5,58.2,54.7,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,6,6,1,4,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,
Jax Jones,184852,ED,OREGON,1,1,0,,0,0,264,0,0,,69.2,65.6,,60.8,71.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
Sione Laulea,184853,CB,OREGON,3,0,0,50.0,0,0,264,0,0,85.1,83.9,74.2,58.3,61.2,76.6,0,1,0,1,14,0.0,0,2,0,22.2,3,0,0,2,28,22,31,0,0,0,0,0,0,31,1,8,1,0,2,0,6,1,0,26,10,8.7
Kingston Lopa,184854,S,OREGON,4,0,0,0.0,0,0,264,0,0,51.4,54.0,72.2,59.2,61.5,,0,1,0,0,,,0,0,0,39.6,0,0,0,6,0,7,17,0,0,0,0,0,9,17,1,9,2,0,0,0,1,1,0,0,0,
Brayden Platt,184860,LB,OREGON,1,0,0,,0,0,264,0,0,60.9,53.1,68.0,,56.7,,0,0,0,0,,,0,0,0,0.0,0,0,0,5,0,3,5,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,
Elijah Rushing,184863,ED,OREGON,4,0,0,,0,0,264,0,0,,55.7,74.3,58.6,55.4,,0,1,0,0,,,0,0,0,0.0,0,0,0,0,0,0,18,18,0,0,13,5,0,0,13,5,0,0,0,0,0,1,0,0,0,
Xadavien Sims,184865,DI,OREGON,2,0,0,,0,0,264,0,0,,59.6,67.2,58.8,60.1,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,3,3,0,1,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,
Greco Carrillo,184868,CB,S JOSE ST,3,1,0,66.7,0,0,285,0,0,67.5,68.0,73.6,,60.0,74.8,0,0,0,0,4,0.0,0,0,0,70.1,2,0,0,0,1,12,13,0,0,0,0,0,0,13,0,1,12,0,0,0,3,0,0,8,6,4.0
Malakai Hoeft,184873,LB,S JOSE ST,7,2,1,100.0,0,0,285,0,0,47.6,53.8,84.1,61.9,62.3,33.2,0,2,0,0,36,33.3,2,0,0,158.3,3,0,0,22,0,42,103,37,0,0,37,0,0,66,15,46,43,1,2,0,3,2,1,74,54,24.7
Nassir Pitters,184876,CB,S JOSE ST,2,0,0,,0,0,285,0,0,62.5,69.8,70.8,71.0,,,1,0,0,0,,,0,0,0,0.0,0,0,0,1,0,4,6,0,0,0,0,0,0,6,2,0,5,0,0,0,0,1,0,0,0,
Pau Reed,184877,ED,S JOSE ST,1,0,0,,0,0,285,0,0,,48.7,67.8,60.0,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,3,3,0,0,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,
Kaleb Beasley,184880,CB,TENNESSEE,5,0,0,57.1,0,0,307,0,0,60.5,63.3,76.1,,67.7,78.5,0,0,0,0,19,0.0,0,1,0,74.1,4,0,0,9,53,16,62,0,0,0,0,0,0,62,0,46,0,0,2,0,7,0,0,41,17,10.3
Boo Carter,184881,CB,TENNESSEE,13,5,0,67.6,0,0,307,0,0,53.2,61.4,87.0,81.3,75.9,60.7,1,3,0,1,31,16.3,7,0,1,83.3,25,2,0,79,1,239,424,18,0,0,18,0,9,406,14,171,317,16,31,1,37,6,1,241,127,9.6
Edrees Farooq,184882,S,TENNESSEE,5,3,0,50.0,0,0,307,0,0,58.7,65.2,75.1,,69.1,62.6,0,0,0,0,18,15.4,2,0,0,81.3,1,0,0,30,0,16,57,0,0,0,0,0,18,57,0,41,9,4,8,1,2,0,0,18,19,18.0
Marcus Goree Jr.,184884,CB,TENNESSEE,2,0,0,100.0,0,0,307,0,0,62.1,65.7,70.9,,64.3,77.0,0,0,0,0,12,0.0,0,0,0,116.7,1,0,0,0,8,1,8,0,0,0,0,0,0,8,0,7,0,2,2,0,1,0,0,12,1,12.0
Kellen Lindstrom,184886,ED,TENNESSEE,3,2,0,,0,0,307,0,0,,48.9,77.1,56.1,49.0,55.0,0,0,0,0,,20.0,1,0,0,0.0,0,0,0,0,0,0,27,26,0,0,25,1,0,1,5,22,1,2,2,0,0,0,0,0,0,
Edwin Spillman,184892,LB,TENNESSEE,4,1,0,50.0,0,0,307,0,0,54.8,62.0,75.0,59.5,70.2,49.1,0,0,0,0,19,25.0,1,0,0,83.3,1,0,0,50,0,26,55,1,0,0,1,0,0,54,1,28,4,2,2,0,2,0,0,19,7,19.0
Devynn Cromwell,184896,S,TEXAS TECH,7,5,0,37.5,0,0,315,0,0,64.1,62.4,81.7,60.0,56.6,49.9,0,0,0,0,6,21.7,5,0,0,45.8,3,0,0,33,11,98,179,1,0,0,1,0,103,178,1,80,31,0,13,0,8,0,0,14,13,4.7
Mason Edwards,184914,CB,UTAH ST,2,1,0,100.0,0,0,329,0,0,54.2,53.5,73.1,,55.7,37.2,0,0,0,0,12,33.3,1,0,0,156.3,1,0,0,0,19,11,19,0,0,0,0,0,0,19,0,8,0,1,1,0,1,0,1,12,0,12.0
Will Holmes,184917,ED,UTAH ST,10,1,0,,0,0,329,0,0,60.5,60.0,82.9,65.3,52.0,62.0,1,4,0,0,,25.0,1,0,0,0.0,0,1,0,0,0,1,156,156,0,1,151,4,0,0,80,75,0,3,2,0,0,6,0,0,0,
Manase Tupou,184920,DI,UTAH ST,1,0,0,,0,0,329,0,0,,63.9,66.6,,62.0,70.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,
Joshua Clarke,184928,CB,VA TECH,1,0,0,,0,0,337,0,0,,60.1,66.6,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,3,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,
Emmett Laws,184935,DI,VA TECH,1,0,0,,0,0,337,0,0,,59.9,63.6,59.4,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
Quentin Reddish,184938,S,VA TECH,10,2,0,66.7,0,0,337,0,0,63.2,65.5,1.0,,74.7,75.5,0,0,0,0,29,10.0,2,0,1,140.0,6,0,0,90,2,142,242,1,0,0,1,0,89,241,0,100,60,3,16,0,9,0,1,98,23,16.3
Gabe Williams,184941,CB,VA TECH,1,1,0,,0,0,337,0,0,,70.6,66.2,,68.2,75.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,
Chris Durr Jr.,184950,WR,WYOMING,1,0,0,,0,0,351,0,0,,60.1,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Kwazi Gilmer,184979,WR,UCLA,1,0,0,,0,0,324,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,2,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Shawn Braxton,186406,S,AIR FORCE,2,1,0,,0,0,101,0,0,,66.3,68.0,,66.2,77.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,7,0,0,8,0,0,0,0,0,0,8,0,8,1,0,1,0,0,0,0,0,0,
Brody Bujnoch,186407,LB,AIR FORCE,3,0,0,,0,0,101,0,0,64.2,57.4,74.1,59.3,53.4,50.8,0,0,0,0,,20.0,1,0,0,0.0,0,0,0,32,0,8,34,0,0,0,0,0,0,34,1,25,2,2,4,0,0,0,0,0,0,
Hiroshi Carr,186409,CB,AIR FORCE,8,0,0,100.0,0,0,101,0,0,40.5,44.7,72.9,,65.0,15.2,0,0,0,0,73,50.0,1,0,0,158.3,1,0,0,5,23,9,28,0,0,0,0,0,0,28,0,19,0,0,1,0,1,0,1,73,50,73.0
Kyle Chen,186411,S,AIR FORCE,8,6,0,72.7,0,1,101,1,0,47.3,48.4,82.6,59.8,51.2,66.4,0,0,0,0,25,14.3,4,0,1,104.0,8,0,0,130,2,144,286,1,0,0,1,0,102,285,1,141,51,3,18,1,11,0,0,109,24,13.6
Dallas Daley,186414,LB,AIR FORCE,3,2,0,,0,0,101,0,0,67.2,63.6,75.6,54.6,60.5,34.6,0,2,0,0,,33.3,4,0,0,0.0,0,0,0,65,0,27,76,1,0,0,1,0,0,75,6,43,10,5,6,1,0,2,0,0,0,
Luke Fisher,186418,LB,AIR FORCE,6,6,0,88.9,0,0,101,1,0,36.1,45.9,79.4,62.9,57.0,61.0,0,3,0,0,33,14.3,3,0,0,118.8,8,0,0,109,0,62,138,19,0,0,19,0,0,119,16,60,10,7,12,1,9,3,0,128,64,16.0
Blake Fletcher,186420,LB,AIR FORCE,8,14,0,57.1,0,0,101,0,0,69.2,69.1,83.7,78.1,59.6,75.7,2,5,0,1,13,7.3,3,1,0,29.8,4,2,0,185,0,95,245,32,0,0,32,0,1,213,24,126,26,16,24,3,7,9,0,33,10,8.3
Houston Hendrix,186424,S,AIR FORCE,11,5,0,50.0,0,0,101,0,0,61.8,64.2,86.4,,67.3,63.9,0,0,0,0,25,15.4,4,1,0,107.3,6,0,0,123,1,190,360,1,0,0,1,0,181,359,0,170,53,5,17,0,12,0,1,103,60,17.2
Devin Jordan,186430,S,AIR FORCE,3,2,0,,0,0,101,0,0,61.6,62.6,73.4,,62.1,53.0,0,0,0,0,,25.0,2,0,0,0.0,0,0,0,29,0,2,37,0,0,0,0,0,5,37,0,35,3,2,4,0,0,0,0,0,0,
Jayden Oquendo,186436,DI,AIR FORCE,7,0,0,,0,0,101,0,0,,72.3,74.6,62.1,72.3,72.2,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,33,33,0,33,0,0,0,0,9,24,0,2,2,0,0,1,0,0,0,
Lukia Rawls Jr.,186440,DI,AIR FORCE,12,3,0,,0,0,101,0,0,59.1,59.3,80.3,56.2,61.5,50.2,1,3,0,0,,27.3,3,0,0,0.0,0,0,0,1,0,0,140,139,20,119,0,0,0,1,58,82,0,3,5,0,0,4,0,0,0,
David Santiago,186443,ED,AIR FORCE,10,9,4,75.0,0,1,101,0,0,89.6,70.9,90.2,63.2,64.4,65.4,3,17,0,0,9,13.3,6,0,0,80.2,3,4,0,25,1,31,521,494,0,0,494,0,0,27,254,236,0,23,30,2,4,24,0,15,17,5.0
Jordan Shuler,186444,LB,AIR FORCE,1,0,0,,0,0,101,0,0,,53.1,68.1,,55.3,73.6,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,5,0,0,5,0,0,0,0,0,0,5,0,5,0,0,1,0,0,0,0,0,0,
Andrew Tillett,186450,DI,AIR FORCE,7,1,0,,0,0,101,0,0,,53.5,75.2,55.5,54.2,73.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,38,38,0,35,0,3,0,0,14,24,0,1,2,0,0,0,0,0,0,
Richie Aguilar,186456,ED,COAST CAR,1,0,0,,0,0,141,0,0,60.0,54.8,71.0,53.0,,71.1,0,0,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,0,7,7,0,0,6,1,0,0,7,0,0,0,1,0,0,0,0,0,0,
Geajorm Akpaloo,186457,LB,COAST CAR,3,0,0,100.0,0,0,141,0,0,55.5,49.3,72.5,,47.5,,0,0,0,0,24,,0,0,0,118.8,1,0,0,20,0,14,24,1,0,0,1,0,0,23,0,10,3,0,0,0,1,0,0,24,6,24.0
Jayden Bryant,186460,ED,COAST CAR,2,0,0,100.0,0,0,141,0,0,39.2,41.8,78.3,56.9,47.9,22.4,1,2,0,0,12,100.0,3,0,0,112.5,2,1,0,0,0,6,32,32,0,0,32,0,0,0,16,10,0,1,0,0,2,4,0,22,11,11.0
Zach Cody,186462,CB,COAST CAR,10,1,0,70.0,0,0,141,0,0,42.6,45.5,80.5,,61.7,59.9,0,0,0,0,57,15.4,2,0,3,112.5,7,0,0,12,135,75,153,0,0,0,0,0,0,153,0,78,5,0,10,0,10,0,0,152,66,21.7
Ibrahim Diawara,186466,ED,COAST CAR,10,0,0,,0,0,141,0,0,60.0,60.1,79.9,67.1,52.1,76.8,1,1,0,0,,0.0,0,0,0,0.0,0,2,0,0,0,0,102,102,0,8,61,33,0,0,49,53,0,4,2,0,0,4,0,0,0,
Cohen Fuller,186467,DI,COAST CAR,10,2,0,,0,0,141,0,0,60.0,54.5,80.2,59.5,50.8,63.0,2,3,0,0,,11.1,1,0,0,0.0,0,1,0,1,0,0,172,171,9,110,4,48,0,1,86,86,0,4,6,0,0,6,0,0,0,
Jaitlin Hampton,186470,CB,COAST CAR,7,0,0,71.4,1,0,141,0,0,55.4,56.8,78.9,59.7,62.6,43.9,0,0,0,0,24,30.0,3,0,1,102.7,5,0,0,16,93,70,123,1,0,0,1,0,0,122,1,52,12,1,7,0,7,0,0,69,33,13.8
Chase Jackson,186474,S,COAST CAR,1,0,0,,0,0,141,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Se'Von McDowell,186481,LB,COAST CAR,6,1,0,,0,0,141,0,0,66.1,56.7,74.5,56.8,51.4,79.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,18,0,6,28,9,0,0,9,0,0,19,3,19,1,1,3,0,0,0,0,0,0,
Xavier McIntyre,186482,S,COAST CAR,3,0,0,,0,0,141,0,0,,61.1,66.9,,60.6,,0,0,0,0,,,0,0,0,0.0,0,0,0,3,0,0,7,0,0,0,0,0,3,7,0,7,0,0,0,0,0,0,0,0,0,
Antonio Molder II,186485,S,COAST CAR,1,0,0,,0,0,141,0,0,34.4,37.6,69.0,,,22.2,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,1,0,5,5,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,
Tray Taylor,186494,WR,COAST CAR,1,0,0,,0,0,141,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Myles Woods,186498,CB,COAST CAR,10,2,0,75.0,0,0,141,0,0,58.7,59.1,83.2,58.2,59.6,51.2,1,1,0,0,92,21.4,3,1,0,156.3,9,0,0,30,0,86,170,14,0,0,14,0,3,156,11,73,123,3,9,0,12,2,3,165,113,18.3
Keondre Williams,186581,ED,W KENTUCKY,8,2,0,0.0,0,0,346,0,0,60.9,69.0,80.6,80.9,62.2,68.0,0,3,0,1,,8.3,1,0,0,0.0,0,0,0,20,2,10,65,40,0,0,40,0,0,25,12,43,3,5,9,0,1,3,0,0,0,
Demetrius Ballard,188134,ED,BUFFALO,1,0,0,,0,0,126,0,0,,60.0,65.2,60.0,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Kobi Blackwell,188135,CB,BUFFALO,1,0,0,0.0,0,0,126,0,0,60.0,74.3,69.4,,63.2,73.5,0,0,0,1,,0.0,0,0,0,0.0,0,0,0,0,6,1,6,0,0,0,0,0,0,6,0,5,0,0,1,0,1,0,0,0,0,
Ronnell Davis,188141,S,BUFFALO,2,1,0,0.0,0,0,126,0,0,45.0,48.4,73.1,,61.3,39.2,0,0,0,0,,33.3,1,0,0,39.6,0,0,0,13,0,15,19,0,0,0,0,0,4,19,0,4,2,0,1,0,1,0,0,0,0,
John Keough,188146,S,BUFFALO,3,0,0,,0,0,126,0,0,60.9,64.7,69.7,,62.5,75.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,6,0,2,10,0,0,0,0,0,4,10,0,8,0,0,1,0,0,0,0,0,0,
Khamani Hudson,188171,CB,CAL,2,0,0,100.0,0,0,130,0,0,55.5,56.1,70.4,,60.0,,0,0,0,0,40,,0,0,0,158.3,1,0,0,0,10,7,11,0,0,0,0,0,0,11,0,4,0,0,0,0,1,0,1,40,0,40.0
Lendric Barber,188185,ED,CINCINNATI,1,0,0,,0,0,138,0,0,,48.9,69.4,58.0,52.5,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,7,7,0,1,0,6,0,0,3,4,0,0,0,0,0,0,0,0,0,
Marquaze Parker,188195,ED,CINCINNATI,9,1,0,,0,0,138,0,0,62.5,56.9,80.0,56.2,53.4,57.0,1,4,0,0,,16.7,1,0,0,0.0,0,0,0,2,0,0,113,111,0,3,47,61,0,2,64,49,0,2,4,1,0,5,0,0,0,
Marqavious Saboor,188199,S,CINCINNATI,4,1,0,0.0,0,0,138,1,0,50.0,63.0,71.9,,77.9,79.9,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,17,0,10,26,0,0,0,0,0,7,26,0,16,0,1,2,0,1,0,0,0,0,
Montay Weedon,188203,LB,CINCINNATI,11,0,0,50.0,0,1,138,0,0,73.0,63.1,81.4,54.3,49.9,41.9,0,0,0,0,0,26.7,4,0,0,56.3,1,0,0,43,0,45,121,19,0,0,19,0,0,102,9,67,58,7,11,3,2,0,0,0,0,0.0
Nylan Brown,188221,LB,KENT STATE,8,2,0,60.0,0,1,201,0,0,42.7,54.7,0.0,55.3,71.3,65.2,1,2,0,0,19,14.3,2,0,1,122.5,3,0,0,125,0,51,146,1,0,0,1,0,1,145,15,80,18,5,10,0,5,3,1,37,29,12.3
Martell Buchanan,188222,CB,KENT STATE,3,2,0,0.0,0,0,201,0,0,63.3,57.5,77.8,59.4,51.8,32.8,0,0,0,0,,37.5,3,0,0,39.6,0,0,0,12,0,10,52,2,0,0,2,0,0,50,2,40,38,1,3,0,1,0,0,0,0,
Aiden Burgess,188223,DI,KENT STATE,3,2,0,,0,0,201,0,0,,46.2,75.4,57.9,45.7,72.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,27,27,7,20,0,0,0,0,7,20,0,0,0,0,0,0,0,0,0,
Josue Cordoba,188224,DI,KENT STATE,4,0,0,,0,0,201,0,0,60.0,44.4,76.4,71.0,41.6,22.3,0,1,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,0,53,53,0,53,0,0,0,0,16,37,0,1,1,0,0,1,0,0,0,
